model,timestamp,actual_log_return,predicted_log_return,signal,trade_event,strategy_log_return,strategy_equity,strategy_cumulative_pnl,strategy_drawdown
OLS,2026-03-25 00:00:00+00:00,0.002828856200477623,0.007122320059953185,1.0,True,0.002828856200477623,1.1546587726924782,0.15465877269247819,-0.3775801174679926
OLS,2026-03-26 00:00:00+00:00,-0.040351295523567345,0.004315173931677698,1.0,False,-0.040351295523567345,1.1089943014560526,0.1089943014560526,-0.4021955930483544
OLS,2026-03-27 00:00:00+00:00,-0.03593200922606333,0.0191870272821691,1.0,False,-0.03593200922606333,1.0698533261105447,0.06985332611054473,-0.4232945721172361
OLS,2026-03-28 00:00:00+00:00,0.0,0.003947110725648885,1.0,False,0.0,1.0698533261105447,0.06985332611054473,-0.4232945721172361
OLS,2026-03-29 00:00:00+00:00,-0.003053437486890343,-0.0060605426677838485,-1.0,True,0.003053437486890343,1.073125048820363,0.07312504882036297,-0.4215309469555151
OLS,2026-03-30 00:00:00+00:00,0.012158204479809583,-0.006026751728165867,-1.0,False,-0.012158204479809583,1.0601567702847694,0.0601567702847694,-0.42852150953007084
OLS,2026-03-31 00:00:00+00:00,0.02682724223314406,0.0060835621053695514,1.0,True,0.02682724223314406,1.0889827851867722,0.08898278518677216,-0.4129828194568703
OLS,2026-04-01 00:00:00+00:00,0.0,-0.020456859637722195,-1.0,True,-0.0,1.0889827851867722,0.08898278518677216,-0.4129828194568703
OLS,2026-04-02 00:00:00+00:00,-0.017804624633506592,-0.005498615534845832,-1.0,False,0.017804624633506592,1.1085453501901272,0.10854535019012723,-0.40243760064471845
OLS,2026-04-03 00:00:00+00:00,0.023669744085904703,-0.010498821017644492,-1.0,False,-0.023669744085904703,1.082614464805563,0.08261446480556289,-0.4164156684658945
OLS,2026-04-04 00:00:00+00:00,-0.005865119452398022,-0.013002651794885446,-1.0,False,0.005865119452398022,1.088982785186772,0.08898278518677194,-0.41298281945687043
OLS,2026-04-05 00:00:00+00:00,0.026126304592219998,-0.02174177680076858,-1.0,False,-0.026126304592219998,1.0609001345659097,0.0609001345659097,-0.4281207983247448
OLS,2026-04-06 00:00:00+00:00,-0.046929432221983355,-0.02024794597647169,-1.0,False,0.046929432221983355,1.1118743152057131,0.11187431520571312,-0.40064311896497284
OLS,2026-04-07 00:00:00+00:00,0.11075136429270285,-0.02443246163638246,-1.0,False,-0.11075136429270285,0.9953068466760818,-0.0046931533239181755,-0.4634789210089677
OLS,2026-04-08 00:00:00+00:00,-0.04959694113937206,0.016484101174350747,1.0,True,-0.04959694113937206,0.9471468379659489,-0.052853162034051104,-0.48943961837950145
OLS,2026-04-09 00:00:00+00:00,-0.00851068966790873,-0.005739152370932619,-1.0,True,0.00851068966790873,0.9552421100853161,-0.04475788991468388,-0.485075854434027
OLS,2026-04-10 00:00:00+00:00,0.033616610798985064,-0.007273315147697051,-1.0,False,-0.033616610798985064,0.9236638585122477,-0.07633614148775225,-0.5020981402378609
OLS,2026-04-11 00:00:00+00:00,0.0027510333718897976,-0.015452246640809766,-1.0,False,-0.0027510333718897976,0.9211263204394119,-0.0788736795605881,-0.5034660024899547
OLS,2026-04-12 00:00:00+00:00,-0.05071509257901645,-0.004161565810345744,-1.0,False,0.05071509257901645,0.969046186820653,-0.03095381317934698,-0.47763475406457656
OLS,2026-04-13 00:00:00+00:00,0.08048725091268655,-0.014381238594635219,-1.0,False,-0.08048725091268655,0.8941066150398559,-0.10589338496014411,-0.5180309997502492
OLS,2026-04-14 00:00:00+00:00,-0.04919024419077178,-0.014808224724429293,-1.0,False,0.04919024419077178,0.9391876208401848,-0.06081237915981519,-0.49373004175446356
OLS,2026-04-15 00:00:00+00:00,0.041158072493507336,-0.019936972679943956,-1.0,False,-0.041158072493507336,0.9013171522579194,-0.09868284774208058,-0.5141441529740416
OLS,2026-04-16 00:00:00+00:00,0.06755815101129109,-0.009528694831549703,-1.0,False,-0.06755815101129109,0.8424371372862967,-0.15756286271370334,-0.5458834796641795
OLS,2026-04-17 00:00:00+00:00,-0.00503779402995707,0.012206475142788022,1.0,True,-0.00503779402995707,0.8382037848376218,-0.1617962151623782,-0.5481654722286811
OLS,2026-04-18 00:00:00+00:00,-0.049169023806469814,-0.011831606186374346,-1.0,True,0.049169023806469814,0.8804474769116665,-0.11955252308833353,-0.5253939708290656
OLS,2026-04-19 00:00:00+00:00,-0.03234783386551917,-0.006361150016977257,-1.0,False,0.03234783386551917,0.90939369533068,-0.09060630466931996,-0.5097904849385143
OLS,2026-04-20 00:00:00+00:00,0.029691789807403,-0.00440768096953215,-1.0,False,-0.029691789807403,0.8827890925417506,-0.11721090745824936,-0.5241317207514833
OLS,2026-04-21 00:00:00+00:00,0.013210231736806482,-0.01639877743517281,-1.0,False,-0.013210231736806482,0.8712039338469769,-0.12879606615302308,-0.5303767112928024
OLS,2026-04-22 00:00:00+00:00,-0.002628122406269469,0.0012553036968791934,1.0,True,-0.002628122406269469,0.8689173093486909,-0.13108269065130906,-0.5316093183497768
OLS,2026-04-23 00:00:00+00:00,0.007863736460214451,-0.02149842317535051,-1.0,True,-0.007863736460214451,0.8621111685443932,-0.13788883145560682,-0.5352781748640081
OLS,2026-04-24 00:00:00+00:00,0.010389703849135868,-0.0006708765396726477,-1.0,False,-0.010389703849135868,0.8532004587919962,-0.14679954120800376,-0.5400815012220029
OLS,2026-04-25 00:00:00+00:00,-0.005181358741997518,-0.012145737577751827,-1.0,False,0.005181358741997518,0.8576326689675391,-0.1423673310324609,-0.537692314215364
OLS,2026-04-26 00:00:00+00:00,0.010336009330662073,-0.004007974988904861,-1.0,False,-0.010336009330662073,0.848813824042423,-0.151186175957577,-0.5424461207529951
OLS,2026-04-27 00:00:00+00:00,0.0025673955052457334,-0.015754822361022002,-1.0,False,-0.0025673955052457334,0.8466373783397502,-0.15336262166024983,-0.5436193358279875
OLS,2026-04-28 00:00:00+00:00,-0.005141399500418652,0.002920427761662046,1.0,True,-0.005141399500418652,0.8422956481944182,-0.15770435180558184,-0.545959749490408
OLS,2026-04-29 00:00:00+00:00,-0.007762005335489189,-0.002318219662755593,-1.0,True,0.007762005335489189,0.8488589909076214,-0.1511410090923786,-0.5424217735124113
OLS,2026-04-30 00:00:00+00:00,0.0051813587419975845,0.0012918163315878142,1.0,True,0.0051813587419975845,0.8532686480032454,-0.14673135199675458,-0.5400447437644238
OLS,2026-05-01 00:00:00+00:00,0.015384918839479237,-0.002552833382983946,-1.0,True,-0.015384918839479237,0.840241645743654,-0.159758354256346,-0.5470669614168753
OLS,2026-05-02 00:00:00+00:00,0.017654935238720745,-0.021071494608421656,-1.0,False,-0.017654935238720745,0.8255374169431401,-0.1744625830568599,-0.5549932895920799
OLS,2026-05-03 00:00:00+00:00,-0.015113637810048071,-0.015822193229658006,-1.0,False,0.015113637810048071,0.8381090527341523,-0.16189094726584774,-0.548216537656934
OLS,2026-05-04 00:00:00+00:00,0.010101095986503699,-0.036673438809715166,-1.0,False,-0.010101095986503699,0.8296858461740102,-0.1703141538259898,-0.5527570749669144
OLS,2026-05-05 00:00:00+00:00,0.03214120921179677,-0.022741936597148387,-1.0,False,-0.03214120921179677,0.8034427415505014,-0.19655725844949856,-0.5669034448584719
OLS,2026-05-06 00:00:00+00:00,0.012092045765028772,-0.010088064392995758,-1.0,False,-0.012092045765028772,0.7937859778299424,-0.20621402217005758,-0.5721089323000768
OLS,2026-05-07 00:00:00+00:00,-0.0024067400305649764,-0.044055947746039284,-1.0,False,0.0024067400305649764,0.7956987151259183,-0.20430128487408172,-0.5710778694863421
OLS,2026-05-08 00:00:00+00:00,0.037829569873049564,-0.021816462089657842,-1.0,False,-0.037829569873049564,0.766160015724492,-0.233839984275508,-0.5870007328000741
OLS,2026-05-09 00:00:00+00:00,-0.014018921179331041,-0.027585155203226627,-1.0,False,0.014018921179331041,0.7769763924170732,-0.22302360758292683,-0.5811701549101929
OLS,2026-05-10 00:00:00+00:00,0.03695570652242912,-0.019241851325450265,-1.0,False,-0.03695570652242912,0.7487867727375421,-0.25121322726245787,-0.5963657955483718
OLS,2026-05-11 00:00:00+00:00,-0.01600034134644119,-0.015672401591221605,-1.0,False,0.01600034134644119,0.760863978749438,-0.239136021250562,-0.5898555664443133
OLS,2026-05-12 00:00:00+00:00,-0.04717856027509038,-0.04973516157059418,-1.0,False,0.04717856027509038,0.7976206926986862,-0.20237930730131382,-0.5700418256928308
OLS,2026-05-13 00:00:00+00:00,0.014388737452099452,-0.017210622067672928,-1.0,False,-0.014388737452099452,0.7862261113744193,-0.21377388862558067,-0.5761840853257902
Ridge,2025-10-11 00:00:00+00:00,0.002976192673045955,0.00486005290611221,1.0,True,0.002976192673045955,1.0029806259314455,0.0029806259314455463,0.0
Ridge,2025-10-12 00:00:00+00:00,0.10699365387249171,-0.0006081521915301457,-1.0,True,-0.10699365387249171,0.901209561083929,-0.09879043891607098,-0.10146862483311081
Ridge,2025-10-13 00:00:00+00:00,0.046944734265188866,3.401877695144049e-05,1.0,True,0.046944734265188866,0.9445253744337573,-0.05547462556624272,-0.058281536040042825
Ridge,2025-10-14 00:00:00+00:00,-0.04294739383256848,-0.0008430533954848778,-1.0,True,0.04294739383256848,0.9859739613437492,-0.01402603865625085,-0.01695612472265129
Ridge,2025-10-15 00:00:00+00:00,-0.04487496622879318,0.0007143176249406386,1.0,True,-0.04487496622879318,0.9427064869762708,-0.0572935130237292,-0.06009501818562002
Ridge,2025-10-16 00:00:00+00:00,-0.04407251978770297,-0.0006439252421399731,-1.0,True,0.04407251978770297,0.9851830874068875,-0.014816912593112463,-0.017744648365495386
Ridge,2025-10-17 00:00:00+00:00,-0.03400179727748958,-9.704656527148407e-05,-1.0,False,0.03400179727748958,1.0192570889262236,0.019257088926223576,0.0
Ridge,2025-10-18 00:00:00+00:00,0.014925650216675574,0.0021578252773764373,1.0,True,0.014925650216675574,1.0345842631957907,0.034584263195790665,0.0
Ridge,2025-10-19 00:00:00+00:00,0.03493805136128044,-0.0008782112751973777,-1.0,True,-0.03493805136128044,0.9990620567341327,-0.0009379432658672693,-0.03433476394849777
Ridge,2025-10-20 00:00:00+00:00,0.022631800460197343,0.0002104223928845769,1.0,True,0.022631800460197343,1.0219304299927108,0.021930429992710776,-0.012230838659765264
Ridge,2025-10-21 00:00:00+00:00,-0.03269658707633818,-0.001003243205605108,-1.0,True,0.03269658707633818,1.0558963257872662,0.05589632578726622,0.0
Ridge,2025-10-22 00:00:00+00:00,-0.02932761509451995,0.0038275226306181817,1.0,True,-0.02932761509451995,1.0253790909379235,0.025379090937923454,-0.028901734104046062
Ridge,2025-10-23 00:00:00+00:00,0.03365350504164258,0.0010406799437491486,1.0,False,0.03365350504164258,1.0604739110146677,0.0604739110146677,0.0
Ridge,2025-10-24 00:00:00+00:00,0.03255772348343202,0.0002215669860552434,1.0,False,0.03255772348343202,1.0955687310914122,0.09556873109141217,0.0
Ridge,2025-10-25 00:00:00+00:00,-0.0027894020875785254,0.00047004037418996083,1.0,False,-0.0027894020875785254,1.0925170076064779,0.09251700760647785,-0.002785515320334331
Ridge,2025-10-26 00:00:00+00:00,0.02210034700066592,0.00037690334846189003,1.0,False,0.02210034700066592,1.1169307954859522,0.1169307954859522,0.0
Ridge,2025-10-27 00:00:00+00:00,-0.026299093547015595,0.0003881654096413662,1.0,False,-0.026299093547015595,1.0879394223790764,0.08793942237907637,-0.025956284153005438
Ridge,2025-10-28 00:00:00+00:00,-0.019830678180485735,0.0010316153318380705,1.0,False,-0.019830678180485735,1.0665773579845363,0.06657735798453635,-0.04508196721311475
Ridge,2025-10-29 00:00:00+00:00,0.004282661792000728,0.0001542657555161104,1.0,False,0.004282661792000728,1.0711549432119376,0.0711549432119376,-0.040983606557377206
Ridge,2025-10-30 00:00:00+00:00,-0.08623467792145746,0.0008138705265176495,1.0,False,-0.08623467792145746,0.9826549621488431,-0.01734503785115693,-0.12021857923497281
Ridge,2025-10-31 00:00:00+00:00,0.018462062839735352,0.002013463308042054,1.0,False,0.018462062839735352,1.0009653030584489,0.0009653030584488853,-0.10382513661202197
Ridge,2025-11-01 00:00:00+00:00,0.02111692344092283,-0.0011820934409221108,-1.0,True,-0.02111692344092283,0.9800496101587199,-0.01995038984128006,-0.1225511785335619
Ridge,2025-11-02 00:00:00+00:00,0.00149142458667012,-0.0002786519464561877,-1.0,False,-0.00149142458667012,0.9785890295176487,-0.0214109704823513,-0.12385885188895163
Ridge,2025-11-03 00:00:00+00:00,-0.15963014559188382,-0.00012391896785821695,-1.0,False,0.15963014559188382,1.1479602077033955,0.14796020770339546,0.0
Ridge,2025-11-04 00:00:00+00:00,-0.022989518224698833,0.0005141108724887379,1.0,True,-0.022989518224698833,1.1218702029828638,0.12187020298286377,-0.022727272727272707
Ridge,2025-11-05 00:00:00+00:00,0.029958187540792165,0.002030267737351611,1.0,False,0.029958187540792165,1.1559879014635592,0.15598790146355923,0.0
Ridge,2025-11-06 00:00:00+00:00,-0.03894297394860741,-0.0011477616971823598,-1.0,True,0.03894297394860741,1.2018935582003791,0.20189355820037913,0.0
Ridge,2025-11-07 00:00:00+00:00,0.1109405859373122,0.0004966425396842335,1.0,True,0.1109405859373122,1.3429099504080046,0.34290995040800465,0.0
Ridge,2025-11-08 00:00:00+00:00,-0.01628700497469905,0.00013926465623060398,1.0,False,-0.01628700497469905,1.3212151208376008,0.32121512083760084,-0.016155088852988553
Ridge,2025-11-09 00:00:00+00:00,-0.0032894766503987574,0.0007696059592128355,1.0,False,-0.0032894766503987574,1.31687615492352,0.31687615492351995,-0.01938610662358642
Ridge,2025-11-10 00:00:00+00:00,0.022802290873980335,0.0003507483407503328,1.0,False,0.022802290873980335,1.3472489163220853,0.3472489163220853,0.0
Ridge,2025-11-11 00:00:00+00:00,-0.06314389558298632,-0.0014047076925978162,-1.0,True,0.06314389558298632,1.4350627393413635,0.4350627393413635,0.0
Ridge,2025-11-12 00:00:00+00:00,-0.019048194970694474,0.0015026733932184452,1.0,True,-0.019048194970694474,1.4079860838820926,0.40798608388209257,-0.018867924528301883
Ridge,2025-11-13 00:00:00+00:00,-0.05387298994015175,-0.0013308395415656824,-1.0,True,0.05387298994015175,1.4859188929530571,0.4859188929530571,0.0
Ridge,2025-11-14 00:00:00+00:00,-0.10086061033497395,0.002183913042293246,1.0,True,-0.10086061033497395,1.3433584087582988,0.3433584087582988,-0.09594095940959413
Ridge,2025-11-15 00:00:00+00:00,0.01820070464684637,0.0018003441201529182,1.0,False,0.01820070464684637,1.368032338715084,0.3680323387150839,-0.07933579335793361
Ridge,2025-11-16 00:00:00+00:00,-0.026397471851024812,-0.0012990073068727412,-1.0,True,0.026397471851024812,1.4046257963350346,0.4046257963350346,-0.05470897301565625
Ridge,2025-11-17 00:00:00+00:00,-0.031350529884076044,-0.00016249754476046954,-1.0,False,0.031350529884076044,1.4493591019508,0.4493591019508001,-0.024604163239084653
Ridge,2025-11-18 00:00:00+00:00,0.03545731183672942,0.000575843358596015,1.0,True,0.03545731183672942,1.5016714262250328,0.5016714262250328,0.0
Ridge,2025-11-19 00:00:00+00:00,-0.024897551621727087,-0.0007070409391943728,-1.0,True,0.024897551621727087,1.5395286890710418,0.5395286890710418,0.0
Ridge,2025-11-20 00:00:00+00:00,-0.06959329179919535,0.00016087296608845386,1.0,True,-0.06959329179919535,1.4360309620746692,0.4360309620746692,-0.0672268907563025
Ridge,2025-11-21 00:00:00+00:00,-0.07480121308269828,0.0018994002845516918,1.0,False,-0.07480121308269828,1.3325332350782966,0.3325332350782966,-0.13445378151260512
Ridge,2025-11-22 00:00:00+00:00,0.0024242436115062545,-0.0008140114940955452,-1.0,True,-0.0024242436115062545,1.3293067623541364,0.32930676235413636,-0.1365495350682645
Ridge,2025-11-23 00:00:00+00:00,0.009638628837768573,-0.0015214090141556,-1.0,False,-0.009638628837768573,1.3165556183507394,0.3165556183507394,-0.14483203353283747
Ridge,2025-11-24 00:00:00+00:00,0.09159716909540332,-0.0019698245232377338,-1.0,False,-0.09159716909540332,1.2013209909239788,0.20132099092397882,-0.219682621407425
Ridge,2025-11-25 00:00:00+00:00,0.0,-0.0018390180367242035,-1.0,False,-0.0,1.2013209909239788,0.20132099092397882,-0.219682621407425
Ridge,2025-11-26 00:00:00+00:00,0.025919377552074494,-0.0008668338830887055,-1.0,False,-0.025919377552074494,1.170583566849165,0.1705835668491651,-0.23964809804518794
Ridge,2025-11-27 00:00:00+00:00,0.00425532557013827,-0.0013380802351850986,-1.0,False,-0.00425532557013827,1.1656129359920562,0.16561293599205618,-0.24287676854181128
Ridge,2025-11-28 00:00:00+00:00,-0.01713103993018367,0.0005052844797284782,1.0,True,-0.01713103993018367,1.1458148394146965,0.14581483941469653,-0.2557366111143494
Ridge,2025-11-29 00:00:00+00:00,-0.013043663192029226,-0.0009138999189936569,-1.0,True,0.013043663192029226,1.1608583602822853,0.16085836028228528,-0.24596510053817044
Ridge,2025-11-30 00:00:00+00:00,-0.00879126541117077,4.114568870054779e-05,1.0,True,-0.00879126541117077,1.1506976744154818,0.15069767441548176,-0.25256496836715814
Ridge,2025-12-01 00:00:00+00:00,-0.11200505837649474,0.0003600731448724589,1.0,False,-0.11200505837649474,1.0287694440138415,0.028769444013841516,-0.3317633823150088
Ridge,2025-12-02 00:00:00+00:00,0.1207963237876656,0.0010686846959725347,1.0,False,0.1207963237876656,1.1608583602822855,0.1608583602822855,-0.24596510053817022
Ridge,2025-12-03 00:00:00+00:00,0.04910271300773182,0.0007814690035104709,1.0,False,0.04910271300773182,1.2192823040164047,0.2192823040164047,-0.2080158605214919
Ridge,2025-12-04 00:00:00+00:00,-0.00836824967051658,0.001105296173303523,1.0,False,-0.00836824967051658,1.2091216181496014,0.2091216181496014,-0.21461572835047937
Ridge,2025-12-05 00:00:00+00:00,-0.08091844115624859,0.0034334244448182257,1.0,False,-0.08091844115624859,1.1151352738816702,0.11513527388167022,-0.27566450576861445
Ridge,2025-12-06 00:00:00+00:00,0.02696792642750697,0.0010440300056876058,1.0,False,0.02696792642750697,1.1456173314820803,0.14561733148208034,-0.2558649022816517
Ridge,2025-12-07 00:00:00+00:00,-0.017897569457542676,0.0015188494480181246,1.0,False,-0.017897569457542676,1.1252959597484737,0.12529595974847374,-0.26906463793962676
Ridge,2025-12-08 00:00:00+00:00,0.0697450339895056,0.0014938282625246528,1.0,False,0.0697450339895056,1.2065814466829006,0.20658144668290057,-0.21626569530772632
Ridge,2025-12-09 00:00:00+00:00,0.041242958534049,0.0031489708100734554,1.0,False,0.041242958534049,1.2573848760169175,0.2573848760169175,-0.1832663561627884
Ridge,2025-12-10 00:00:00+00:00,-0.06252035698133393,0.0009005546234312981,1.0,False,-0.06252035698133393,1.181179732015892,0.1811797320158921,-0.23276536488019528
Ridge,2025-12-11 00:00:00+00:00,-0.01081091610421573,0.0008156521458531503,1.0,False,-0.01081091610421573,1.168478874682388,0.16847887468238798,-0.2410151996664296
Ridge,2025-12-12 00:00:00+00:00,-0.06280090123903036,0.0009401233217975812,1.0,False,-0.06280090123903036,1.0973540736147642,0.09735407361476422,-0.28721427446934267
Ridge,2025-12-13 00:00:00+00:00,0.013793322132335988,0.0030912197880082343,1.0,False,0.013793322132335988,1.1125951024149696,0.11259510241496962,-0.2773144727258612
Ridge,2025-12-14 00:00:00+00:00,-0.049132688577644766,0.0006046919627102499,1.0,False,-0.049132688577644766,1.0592515016142516,0.059251501614251634,-0.31196377882804605
Ridge,2025-12-15 00:00:00+00:00,-0.026733062197068752,0.0006003330609543856,1.0,False,-0.026733062197068752,1.0313096154805426,0.03130961548054256,-0.33011341535776173
Ridge,2025-12-16 00:00:00+00:00,0.00736199644106904,-0.0007096379016976713,-1.0,True,-0.00736199644106904,1.0237449972740837,0.023744997274083746,-0.33502700888814496
Ridge,2025-12-17 00:00:00+00:00,-0.04756841691910957,-0.0010092193772745723,-1.0,False,0.04756841691910957,1.073619753551539,0.07361975355153905,-0.30263088880833666
Ridge,2025-12-18 00:00:00+00:00,-0.0472528848505455,0.0002483753339191533,1.0,True,-0.0472528848505455,1.0240680726183913,0.02406807261839128,-0.33481715547872104
Ridge,2025-12-19 00:00:00+00:00,0.09969936022308797,-0.0009570718798498881,-1.0,True,-0.09969936022308797,0.9268937299611717,-0.0731062700388283,-0.39793669546979127
Ridge,2025-12-20 00:00:00+00:00,-0.007326040092072786,8.508126738929005e-05,1.0,True,-0.007326040092072786,0.9201280822972216,-0.07987191770277835,-0.40233131813059564
Ridge,2025-12-21 00:00:00+00:00,-0.0148150857851407,0.00042045916815042564,1.0,False,-0.0148150857851407,0.9065967869693212,-0.09340321303067878,-0.4111205634522046
Ridge,2025-12-22 00:00:00+00:00,-0.002490661312451808,0.00024198315063976312,1.0,False,-0.002490661312451808,0.904341571081338,-0.09565842891866205,-0.4125854376724727
Ridge,2025-12-23 00:00:00+00:00,-0.02015181543730793,-0.0010674741062753402,-1.0,True,0.02015181543730793,0.92275055980564,-0.07724944019435998,-0.40062788932992754
Ridge,2025-12-24 00:00:00+00:00,0.010126668817929268,-0.001176141699360892,-1.0,False,-0.010126668817929268,0.9134533249461372,-0.08654667505386282,-0.40666690303944975
Ridge,2025-12-25 00:00:00+00:00,-0.0177895415634983,-0.0002938171411359684,-1.0,False,0.0177895415634983,0.929848641034914,-0.07015135896508595,-0.3960173346324656
Ridge,2025-12-26 00:00:00+00:00,0.03278982282299097,0.00026499414150245857,1.0,True,0.03278982282299097,0.9608435957360779,-0.039156404263922084,-0.37588457912021433
Ridge,2025-12-27 00:00:00+00:00,0.04131814933073086,-0.00209803836978682,-1.0,True,-0.04131814933073086,0.9219523073372369,-0.07804769266276312,-0.40114639377487216
Ridge,2025-12-28 00:00:00+00:00,-0.007168489478612516,0.0006747593224426542,1.0,True,-0.007168489478612516,0.9153669337133995,-0.0846330662866005,-0.4054239195336231
Ridge,2025-12-29 00:00:00+00:00,-0.02427303635620642,0.0008040207322273277,1.0,False,-0.02427303635620642,0.8934156883006081,-0.10658431169939186,-0.4196823387294595
Ridge,2025-12-30 00:00:00+00:00,0.01705278838271948,0.003438616249597811,1.0,False,0.01705278838271948,0.9087815600895621,-0.09121843991043788,-0.40970144529237396
Ridge,2025-12-31 00:00:00+00:00,-0.026929411878631293,3.10849509524945e-05,1.0,False,-0.026929411878631293,0.8846351901354917,-0.11536480986450826,-0.42538570640779394
Ridge,2026-01-01 00:00:00+00:00,0.1995421545456251,0.002424849965312514,1.0,False,0.1995421545456251,1.0800012743093348,0.08000127430933479,-0.29848577556485023
Ridge,2026-01-02 00:00:00+00:00,0.19678288162314128,0.005124709633046207,1.0,False,0.19678288162314128,1.3148796002262024,0.3148796002262024,-0.1459206901694009
Ridge,2026-01-03 00:00:00+00:00,0.01655666959444761,0.006673533464725688,1.0,False,0.01655666959444761,1.3368308456389937,0.3368308456389937,-0.13166227097356453
Ridge,2026-01-04 00:00:00+00:00,0.16465130133832706,0.005950331116333406,1.0,False,0.16465130133832706,1.5760994206384193,0.5760994206384193,0.0
Ridge,2026-01-05 00:00:00+00:00,-0.023961682013634068,0.0072953118328819245,1.0,False,-0.023961682013634068,1.538782303436674,0.5387823034366741,-0.0236768802228412
Ridge,2026-01-06 00:00:00+00:00,-0.04373875006290827,0.0049159962622002265,1.0,False,-0.04373875006290827,1.4729285671983001,0.4729285671983001,-0.06545961002785505
Ridge,2026-01-07 00:00:00+00:00,-0.022608348027592765,0.004113649204803214,1.0,False,-0.022608348027592765,1.440001699079113,0.4400016990791129,-0.08635097493036215
Ridge,2026-01-08 00:00:00+00:00,-0.07598590697792199,0.006270577738582512,1.0,False,-0.07598590697792199,1.3346357210977144,0.33463572109771444,-0.15320334261838442
Ridge,2026-01-09 00:00:00+00:00,0.0032840752011897975,0.005330010140269421,1.0,False,0.0032840752011897975,1.3390259701802725,0.3390259701802725,-0.1504178272980503
Ridge,2026-01-10 00:00:00+00:00,-0.026579637804712012,0.001162406336152074,1.0,False,-0.026579637804712012,1.3039039775198065,0.30390397751980647,-0.1727019498607243
Ridge,2026-01-11 00:00:00+00:00,-0.0238512158221798,0.002138615248783064,1.0,False,-0.0238512158221798,1.2731722339418987,0.2731722339418987,-0.19220055710306405
Ridge,2026-01-12 00:00:00+00:00,-0.01388911216066715,0.0012957383823220356,1.0,False,-0.01388911216066715,1.2556112376116655,0.2556112376116655,-0.20334261838440115
Ridge,2026-01-13 00:00:00+00:00,0.14006593994551916,-0.0008529367525078957,-1.0,True,-0.14006593994551916,1.0915039937900801,0.09150399379008012,-0.3074650117262575
Ridge,2026-01-14 00:00:00+00:00,-0.053054562955889395,0.0034223194360664634,1.0,True,-0.053054562955889395,1.0351040913753953,0.035104091375395274,-0.3432494944030161
Ridge,2026-01-15 00:00:00+00:00,-0.0543343509633295,0.0009740827771607345,1.0,False,-0.0543343509633295,0.9803630096199658,-0.01963699038003419,-0.3779814922951642
Ridge,2026-01-16 00:00:00+00:00,0.001690617477907452,0.0022892973647979206,1.0,False,0.001690617477907452,0.9820218302792212,-0.017978169720778814,-0.3769290075105537
Ridge,2026-01-17 00:00:00+00:00,-0.020478531343540562,0.0019256764843478466,1.0,False,-0.020478531343540562,0.962115982368156,-0.037884017631844014,-0.38955882492588034
Ridge,2026-01-18 00:00:00+00:00,-0.060409127795559986,0.0013429553303263015,1.0,False,-0.060409127795559986,0.9057160799534709,-0.09428392004652908,-0.42534330760263905
Ridge,2026-01-19 00:00:00+00:00,-0.035418427203542706,0.0005570727319065408,1.0,False,-0.035418427203542706,0.8741984874276175,-0.12580151257238248,-0.4453405185102396
Ridge,2026-01-20 00:00:00+00:00,-0.05459445278984375,4.608794267446821e-05,1.0,False,-0.05459445278984375,0.8277515089684652,-0.17224849103153483,-0.47481009247933503
Ridge,2026-01-21 00:00:00+00:00,0.02961716970364658,-0.0008898703604681576,-1.0,True,-0.02961716970364658,0.8035953365277511,-0.19640466347224894,-0.49013664620075525
Ridge,2026-01-22 00:00:00+00:00,-0.03968774826724258,-0.0007135547358764435,-1.0,False,0.03968774826724258,0.8361295606786722,-0.16387043932132783,-0.4694944051562514
Ridge,2026-01-23 00:00:00+00:00,0.016064602503806622,-0.001912049250939087,-1.0,False,-0.016064602503806622,0.8228047868033149,-0.17719521319668508,-0.47794867758404014
Ridge,2026-01-24 00:00:00+00:00,-0.00399202126953745,-0.002118080173967139,-1.0,False,0.00399202126953745,0.8260960059505281,-0.17390399404947188,-0.47586047229437634
Ridge,2026-01-25 00:00:00+00:00,-0.06187540371808753,-0.0004542076777097194,-1.0,False,0.06187540371808753,0.8788255382452428,-0.12117446175475721,-0.4424047577599748
Ridge,2026-01-26 00:00:00+00:00,0.06387340638076057,0.0008451810531857431,1.0,True,0.06387340638076057,0.9367906269380142,-0.06320937306198582,-0.4056271992292497
Ridge,2026-01-27 00:00:00+00:00,0.0,-0.002789438118335941,-1.0,True,-0.0,0.9367906269380142,-0.06320937306198582,-0.4056271992292497
Ridge,2026-01-28 00:00:00+00:00,-0.008016074988236173,-0.0014497847059052609,-1.0,False,0.008016074988236173,0.9443301893278574,-0.055669810672142606,-0.4008435147160042
Ridge,2026-01-29 00:00:00+00:00,-0.04949463760469586,-0.001162336543266695,-1.0,False,0.04949463760469586,0.9922454632049581,-0.0077545367950419,-0.3704423399870065
Ridge,2026-01-30 00:00:00+00:00,-0.023530497410194046,0.0008154888485924141,1.0,True,-0.023530497410194046,0.9691699873164707,-0.03083001268352925,-0.38508321580126215
Ridge,2026-01-31 00:00:00+00:00,-0.10728637085104048,0.009773254099767249,1.0,False,-0.10728637085104048,0.8705747721565701,-0.1294252278434299,-0.4476396851894454
Ridge,2026-02-01 00:00:00+00:00,0.0024067400305650593,0.0014357095274404369,1.0,False,0.0024067400305650593,0.8726725426918872,-0.1273274573081128,-0.44630869647905846
